#filename;number_of_modules;lines_of_code;lines_of_code_per_module;McCabes_cyclomatic_complexity;McCabes_cyclomatic_complexity_per_module;lines_of_comment;lines_of_comment_per_module;lines_of_code_per_line_of_comment;McCabes_cyclomatic_complexity_per_line_of_comment;IF4;IF4_per_module;IF4_visible;IF4_visible_per_module;IF4_concrete;IF4_concrete;rejected_lines_of_code
csvs/13_20076_80.csv;1;73;73.000;30;30.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/13_20078_80.csv;1;73;73.000;30;30.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/13_20079_80.csv;2;65;32.500;16;8.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/13_20081_80.csv;2;65;32.500;16;8.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/13_20084_80.csv;1;108;108.000;24;24.000;3;3.000;36.000;8.000;0;0.000;0;0.000;0;0.000;1
csvs/13_20087_18.csv;2;63;31.500;17;8.500;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_20090_18.csv;1;78;78.000;22;22.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_20094_115.csv;1;153;153.000;59;59.000;5;5.000;30.600;11.800;0;0.000;0;0.000;0;0.000;7
csvs/13_20097_115.csv;1;153;153.000;59;59.000;5;5.000;30.600;11.800;0;0.000;0;0.000;0;0.000;7
csvs/13_20098_115.csv;1;50;50.000;19;19.000;2;2.000;25.000;9.500;0;0.000;0;0.000;0;0.000;7
csvs/13_20099_115.csv;1;50;50.000;19;19.000;2;2.000;25.000;9.500;0;0.000;0;0.000;0;0.000;7
csvs/13_20100_115.csv;1;64;64.000;5;5.000;24;24.000;2.667;0.208;0;0.000;0;0.000;0;0.000;7
csvs/13_20101_115.csv;1;64;64.000;5;5.000;24;24.000;2.667;0.208;0;0.000;0;0.000;0;0.000;7
csvs/13_20102_36.csv;1;53;53.000;8;8.000;5;5.000;10.600;1.600;0;0.000;0;0.000;0;0.000;7
csvs/13_20103_36.csv;1;53;53.000;8;8.000;5;5.000;10.600;1.600;0;0.000;0;0.000;0;0.000;7
csvs/13_20105_36.csv;1;98;98.000;22;22.000;10;10.000;9.800;2.200;0;0.000;0;0.000;0;0.000;8
csvs/13_2010_65.csv;1;41;41.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/13_20107_35.csv;1;3;3.000;0;0.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;0
csvs/13_20111_35.csv;1;3;3.000;0;0.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;0
csvs/13_20115_35.csv;1;93;93.000;14;14.000;14;14.000;6.643;1.000;0;0.000;0;0.000;0;0.000;8
csvs/13_20119_35.csv;1;99;99.000;21;21.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/13_20151_40.csv;3;112;37.333;37;12.333;4;1.333;28.000;9.250;0;0.000;0;0.000;0;0.000;3
csvs/13_20152_40.csv;3;112;37.333;37;12.333;4;1.333;28.000;9.250;0;0.000;0;0.000;0;0.000;3
csvs/13_2016_65.csv;1;116;116.000;26;26.000;11;11.000;10.545;2.364;0;0.000;0;0.000;0;0.000;6
csvs/13_20187_85.csv;1;40;40.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/13_20190_85.csv;1;40;40.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/13_20193_85.csv;1;33;33.000;9;9.000;1;1.000;33.000;9.000;0;0.000;0;0.000;0;0.000;3
csvs/13_20195_85.csv;1;33;33.000;9;9.000;1;1.000;33.000;9.000;0;0.000;0;0.000;0;0.000;3
csvs/13_20211_135.csv;0;0;******;0;******;0;******;------;------;0;********;0;********;0;********;0
csvs/13_20213_135.csv;0;0;******;0;******;0;******;------;------;0;********;0;********;0;********;0
csvs/13_20216_135.csv;2;86;43.000;18;9.000;16;8.000;5.375;1.125;0;0.000;0;0.000;0;0.000;3
csvs/13_20219_135.csv;2;86;43.000;18;9.000;16;8.000;5.375;1.125;0;0.000;0;0.000;0;0.000;3
csvs/13_20222_135.csv;3;103;34.333;20;6.667;16;5.333;6.437;1.250;0;0.000;0;0.000;0;0.000;4
csvs/13_20225_135.csv;3;103;34.333;20;6.667;16;5.333;6.437;1.250;0;0.000;0;0.000;0;0.000;4
csvs/13_20228_135.csv;5;153;30.600;21;4.200;13;2.600;11.769;1.615;0;0.000;0;0.000;0;0.000;10
csvs/13_20231_11.csv;3;53;17.667;4;1.333;9;3.000;5.889;------;0;0.000;0;0.000;0;0.000;2
csvs/13_20234_28.csv;5;77;15.400;17;3.400;8;1.600;9.625;2.125;0;0.000;0;0.000;0;0.000;3
csvs/13_2023_65.csv;1;116;116.000;26;26.000;3;3.000;38.667;8.667;0;0.000;0;0.000;0;0.000;6
csvs/13_20237_28.csv;5;77;15.400;17;3.400;8;1.600;9.625;2.125;0;0.000;0;0.000;0;0.000;3
csvs/13_20260_40.csv;1;123;123.000;42;42.000;2;2.000;61.500;21.000;0;0.000;0;0.000;0;0.000;7
csvs/13_20262_40.csv;1;123;123.000;42;42.000;2;2.000;61.500;21.000;0;0.000;0;0.000;0;0.000;7
csvs/13_20264_40.csv;1;26;26.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_20265_30.csv;1;56;56.000;54;54.000;8;8.000;7.000;6.750;0;0.000;0;0.000;0;0.000;0
csvs/13_20268_30.csv;1;56;56.000;54;54.000;8;8.000;7.000;6.750;0;0.000;0;0.000;0;0.000;0
csvs/13_20278_11.csv;1;33;33.000;6;6.000;3;3.000;11.000;2.000;0;0.000;0;0.000;0;0.000;1
csvs/13_20281_18.csv;1;66;66.000;15;15.000;2;2.000;33.000;7.500;0;0.000;0;0.000;0;0.000;1
csvs/13_20285_18.csv;1;67;67.000;15;15.000;15;15.000;4.467;1.000;0;0.000;0;0.000;0;0.000;1
csvs/13_20315_115.csv;1;95;95.000;47;47.000;2;2.000;47.500;23.500;0;0.000;0;0.000;0;0.000;0
csvs/13_20317_115.csv;1;95;95.000;47;47.000;2;2.000;47.500;23.500;0;0.000;0;0.000;0;0.000;0
csvs/13_20321_115.csv;1;37;37.000;15;15.000;2;2.000;18.500;7.500;0;0.000;0;0.000;0;0.000;2
csvs/13_20324_115.csv;1;37;37.000;15;15.000;2;2.000;18.500;7.500;0;0.000;0;0.000;0;0.000;2
csvs/13_20326_115.csv;1;49;49.000;11;11.000;4;4.000;12.250;2.750;0;0.000;0;0.000;0;0.000;1
csvs/13_20328_115.csv;1;64;64.000;14;14.000;2;2.000;32.000;7.000;0;0.000;0;0.000;0;0.000;1
csvs/13_20331_23.csv;1;20;20.000;2;2.000;2;2.000;10.000;------;0;0.000;0;0.000;0;0.000;0
csvs/13_20334_23.csv;1;43;43.000;18;18.000;3;3.000;14.333;6.000;0;0.000;0;0.000;0;0.000;3
csvs/13_20338_8.csv;1;43;43.000;13;13.000;2;2.000;21.500;6.500;0;0.000;0;0.000;0;0.000;1
csvs/13_20364_30.csv;1;106;106.000;59;59.000;10;10.000;10.600;5.900;0;0.000;0;0.000;0;0.000;1
csvs/13_20367_30.csv;1;106;106.000;59;59.000;10;10.000;10.600;5.900;0;0.000;0;0.000;0;0.000;1
csvs/13_2040_40.csv;0;5;******;0;******;0;******;------;------;0;********;0;********;0;********;5
csvs/13_20443_80.csv;1;90;90.000;50;50.000;2;2.000;45.000;25.000;0;0.000;0;0.000;0;0.000;1
csvs/13_20445_80.csv;1;90;90.000;50;50.000;2;2.000;45.000;25.000;0;0.000;0;0.000;0;0.000;1
csvs/13_20448_80.csv;1;68;68.000;20;20.000;2;2.000;34.000;10.000;0;0.000;0;0.000;0;0.000;1
csvs/13_20451_80.csv;1;93;93.000;26;26.000;2;2.000;46.500;13.000;0;0.000;0;0.000;0;0.000;3
csvs/13_20454_80.csv;1;57;57.000;14;14.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_20473_115.csv;1;70;70.000;77;77.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_2047_40.csv;0;5;******;0;******;0;******;------;------;0;********;0;********;0;********;5
csvs/13_20476_115.csv;1;70;70.000;77;77.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_20479_115.csv;1;33;33.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_20482_115.csv;1;33;33.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_20485_115.csv;1;27;27.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_20488_115.csv;1;27;27.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_20493_11.csv;1;17;17.000;3;3.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;1
csvs/13_20502_170.csv;1;43;43.000;26;26.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/13_20508_170.csv;1;43;43.000;26;26.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/13_20512_170.csv;1;27;27.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/13_20515_170.csv;1;27;27.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/13_20535_46.csv;1;42;42.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/13_20539_46.csv;1;46;46.000;22;22.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/13_20543_39.csv;1;53;53.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/13_2054_40.csv;1;23;23.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;6
csvs/13_20546_39.csv;1;53;53.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/13_20589_55.csv;1;161;161.000;57;57.000;11;11.000;14.636;5.182;0;0.000;0;0.000;0;0.000;8
csvs/13_20594_55.csv;1;82;82.000;9;9.000;8;8.000;10.250;1.125;0;0.000;0;0.000;0;0.000;45
csvs/13_20598_55.csv;1;82;82.000;9;9.000;8;8.000;10.250;1.125;0;0.000;0;0.000;0;0.000;45
csvs/13_20603_30.csv;1;58;58.000;76;76.000;2;2.000;29.000;38.000;0;0.000;0;0.000;0;0.000;0
csvs/13_20608_30.csv;1;58;58.000;76;76.000;2;2.000;29.000;38.000;0;0.000;0;0.000;0;0.000;0
csvs/13_20619_30.csv;2;75;37.500;32;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_20623_30.csv;2;75;37.500;32;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_20668_100.csv;1;53;53.000;19;19.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_2067_30.csv;1;96;96.000;55;55.000;5;5.000;19.200;11.000;0;0.000;0;0.000;0;0.000;1
csvs/13_20673_100.csv;1;53;53.000;19;19.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_20678_100.csv;1;39;39.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_206_80.csv;0;0;******;0;******;0;******;------;------;0;********;0;********;0;********;0
csvs/13_20683_100.csv;1;39;39.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_20688_100.csv;1;32;32.000;13;13.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_20692_100.csv;1;77;77.000;21;21.000;2;2.000;38.500;10.500;0;0.000;0;0.000;0;0.000;1
csvs/13_20694_64.csv;1;28;28.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_20695_64.csv;1;28;28.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_2073_30.csv;1;96;96.000;55;55.000;5;5.000;19.200;11.000;0;0.000;0;0.000;0;0.000;1
csvs/13_20735_115.csv;1;70;70.000;34;34.000;7;7.000;10.000;4.857;0;0.000;0;0.000;0;0.000;1
csvs/13_20737_115.csv;1;70;70.000;34;34.000;7;7.000;10.000;4.857;0;0.000;0;0.000;0;0.000;1
csvs/13_20739_115.csv;1;46;46.000;19;19.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_20741_115.csv;1;43;43.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_20742_115.csv;1;43;43.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_20743_115.csv;1;43;43.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_20744_10.csv;1;49;49.000;8;8.000;15;15.000;3.267;0.533;0;0.000;0;0.000;0;0.000;0
csvs/13_20746_115.csv;1;99;99.000;55;55.000;3;3.000;33.000;18.333;0;0.000;0;0.000;0;0.000;1
csvs/13_20748_115.csv;1;99;99.000;55;55.000;3;3.000;33.000;18.333;0;0.000;0;0.000;0;0.000;1
csvs/13_20750_115.csv;1;108;108.000;35;35.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_20752_115.csv;1;108;108.000;35;35.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_20757_22.csv;1;43;43.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_20759_22.csv;1;43;43.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_20761_8.csv;1;45;45.000;16;16.000;51;51.000;0.882;0.314;0;0.000;0;0.000;0;0.000;6
csvs/13_20788_80.csv;1;53;53.000;29;29.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_20791_80.csv;1;53;53.000;29;29.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_20795_80.csv;1;58;58.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_20798_80.csv;1;58;58.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_20801_80.csv;1;45;45.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_20804_22.csv;1;37;37.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_20807_22.csv;1;37;37.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_20814_20.csv;1;67;67.000;27;27.000;3;3.000;22.333;9.000;0;0.000;0;0.000;0;0.000;1
csvs/13_20816_20.csv;1;76;76.000;23;23.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_20891_80.csv;1;70;70.000;36;36.000;11;11.000;6.364;3.273;0;0.000;0;0.000;0;0.000;0
csvs/13_20894_80.csv;1;70;70.000;36;36.000;11;11.000;6.364;3.273;0;0.000;0;0.000;0;0.000;0
csvs/13_20896_80.csv;1;39;39.000;18;18.000;7;7.000;5.571;2.571;0;0.000;0;0.000;0;0.000;0
csvs/13_20898_80.csv;1;39;39.000;18;18.000;7;7.000;5.571;2.571;0;0.000;0;0.000;0;0.000;0
csvs/13_20901_80.csv;1;57;57.000;18;18.000;2;2.000;28.500;9.000;0;0.000;0;0.000;0;0.000;1
csvs/13_20910_30.csv;1;138;138.000;56;56.000;21;21.000;6.571;2.667;0;0.000;0;0.000;0;0.000;1
csvs/13_20914_30.csv;1;138;138.000;56;56.000;21;21.000;6.571;2.667;0;0.000;0;0.000;0;0.000;1
csvs/13_20934_70.csv;1;84;84.000;19;19.000;14;14.000;6.000;1.357;0;0.000;0;0.000;0;0.000;8
csvs/13_20940_70.csv;1;84;84.000;19;19.000;14;14.000;6.000;1.357;0;0.000;0;0.000;0;0.000;8
csvs/13_20944_70.csv;1;36;36.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_20947_70.csv;1;36;36.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_20951_23.csv;1;32;32.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/13_20955_23.csv;1;52;52.000;6;6.000;5;5.000;10.400;1.200;0;0.000;0;0.000;0;0.000;9
csvs/13_20959_18.csv;1;57;57.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/13_20962_18.csv;1;48;48.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/13_20992_20.csv;1;71;71.000;45;45.000;2;2.000;35.500;22.500;0;0.000;0;0.000;0;0.000;0
csvs/13_20995_20.csv;1;16;16.000;5;5.000;0;0.000;------;******;0;0.000;0;0.000;0;0.000;0
csvs/13_20999_20.csv;1;81;81.000;28;28.000;3;3.000;27.000;9.333;0;0.000;0;0.000;0;0.000;4
csvs/13_21003_20.csv;1;33;33.000;8;8.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21052_115.csv;1;89;89.000;29;29.000;1;1.000;89.000;29.000;0;0.000;0;0.000;0;0.000;3
csvs/13_21055_115.csv;1;89;89.000;29;29.000;1;1.000;89.000;29.000;0;0.000;0;0.000;0;0.000;3
csvs/13_21058_115.csv;1;38;38.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_21062_115.csv;1;38;38.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_21066_115.csv;1;77;77.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_21069_115.csv;1;80;80.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_21075_190.csv;1;58;58.000;20;20.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;12
csvs/13_21078_190.csv;1;58;58.000;20;20.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;12
csvs/13_21083_190.csv;1;42;42.000;2;2.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;14
csvs/13_21086_190.csv;1;42;42.000;2;2.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;14
csvs/13_21090_190.csv;1;42;42.000;3;3.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;14
csvs/13_21095_190.csv;1;42;42.000;3;3.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;14
csvs/13_21099_190.csv;1;58;58.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;23
csvs/13_21102_190.csv;1;99;99.000;21;21.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;15
csvs/13_21106_47.csv;1;47;47.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;13
csvs/13_21109_47.csv;1;47;47.000;10;10.000;1;1.000;47.000;10.000;0;0.000;0;0.000;0;0.000;13
csvs/13_21113_47.csv;1;27;27.000;0;0.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;10
csvs/13_21118_47.csv;1;83;83.000;8;8.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;15
csvs/13_21122_39.csv;2;103;51.500;10;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;22
csvs/13_21125_39.csv;2;103;51.500;10;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;22
csvs/13_21128_39.csv;1;44;44.000;6;6.000;2;2.000;22.000;3.000;0;0.000;0;0.000;0;0.000;10
csvs/13_21130_39.csv;1;44;44.000;6;6.000;2;2.000;22.000;3.000;0;0.000;0;0.000;0;0.000;10
csvs/13_21132_25.csv;1;41;41.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;11
csvs/13_21135_25.csv;1;78;78.000;19;19.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;11
csvs/13_21138_25.csv;1;47;47.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;11
csvs/13_21193_115.csv;1;83;83.000;22;22.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_21195_115.csv;1;83;83.000;22;22.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_21198_115.csv;1;66;66.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_21201_115.csv;1;66;66.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_21209_75.csv;1;44;44.000;13;13.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_21213_75.csv;1;44;44.000;13;13.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_21217_75.csv;3;67;22.333;16;5.333;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/13_21221_75.csv;3;128;42.667;30;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_21224_75.csv;3;128;42.667;30;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_21228_37.csv;1;63;63.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/13_21232_37.csv;1;43;43.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/13_21237_37.csv;1;43;43.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/13_21241_37.csv;1;72;72.000;11;11.000;4;4.000;18.000;2.750;0;0.000;0;0.000;0;0.000;6
csvs/13_21249_70.csv;1;87;87.000;43;43.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21252_70.csv;1;87;87.000;43;43.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21255_70.csv;1;32;32.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21258_70.csv;1;32;32.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_212_80.csv;1;70;70.000;18;18.000;2;2.000;35.000;9.000;0;0.000;0;0.000;0;0.000;2
csvs/13_21282_115.csv;1;73;73.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_21286_115.csv;1;73;73.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_21290_115.csv;1;30;30.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/13_21294_115.csv;1;30;30.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/13_21299_115.csv;1;44;44.000;13;13.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/13_21304_115.csv;1;44;44.000;13;13.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/13_21326_80.csv;1;108;108.000;40;40.000;1;1.000;108.000;40.000;0;0.000;0;0.000;0;0.000;2
csvs/13_21330_80.csv;1;108;108.000;40;40.000;1;1.000;108.000;40.000;0;0.000;0;0.000;0;0.000;2
csvs/13_21334_80.csv;1;73;73.000;22;22.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_21337_80.csv;1;73;73.000;22;22.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/13_21340_80.csv;1;44;44.000;12;12.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21343_38.csv;1;45;45.000;12;12.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21346_38.csv;1;58;58.000;19;19.000;32;32.000;1.812;0.594;0;0.000;0;0.000;0;0.000;1
csvs/13_21351_38.csv;2;52;26.000;7;3.500;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21360_80.csv;1;57;57.000;29;29.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21365_80.csv;1;57;57.000;29;29.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21369_80.csv;1;36;36.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21373_80.csv;1;36;36.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21395_28.csv;1;55;55.000;13;13.000;4;4.000;13.750;3.250;0;0.000;0;0.000;0;0.000;1
csvs/13_21402_20.csv;3;133;44.333;71;23.667;7;2.333;19.000;10.143;0;0.000;0;0.000;0;0.000;1
csvs/13_21406_20.csv;1;88;88.000;28;28.000;8;8.000;11.000;3.500;0;0.000;0;0.000;0;0.000;1
csvs/13_2141_22.csv;1;55;55.000;7;7.000;10;10.000;5.500;0.700;0;0.000;0;0.000;0;0.000;4
csvs/13_21467_170.csv;1;56;56.000;46;46.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21469_170.csv;1;56;56.000;46;46.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21472_170.csv;1;45;45.000;17;17.000;8;8.000;5.625;2.125;0;0.000;0;0.000;0;0.000;1
csvs/13_21476_170.csv;1;45;45.000;17;17.000;8;8.000;5.625;2.125;0;0.000;0;0.000;0;0.000;1
csvs/13_21480_170.csv;1;153;153.000;47;47.000;4;4.000;38.250;11.750;0;0.000;0;0.000;0;0.000;1
csvs/13_2148_22.csv;1;55;55.000;7;7.000;10;10.000;5.500;0.700;0;0.000;0;0.000;0;0.000;4
csvs/13_21484_170.csv;1;158;158.000;48;48.000;5;5.000;31.600;9.600;0;0.000;0;0.000;0;0.000;1
csvs/13_21486_170.csv;1;158;158.000;48;48.000;5;5.000;31.600;9.600;0;0.000;0;0.000;0;0.000;1
csvs/13_21489_80.csv;2;50;25.000;30;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_21492_80.csv;2;50;25.000;30;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/13_21495_80.csv;1;26;26.000;8;8.000;1;1.000;26.000;8.000;0;0.000;0;0.000;0;0.000;1
csvs/13_21498_80.csv;1;26;26.000;8;8.000;1;1.000;26.000;8.000;0;0.000;0;0.000;0;0.000;1
csvs/13_21501_80.csv;1;17;17.000;5;5.000;0;0.000;------;******;0;0.000;0;0.000;0;0.000;0
csvs/13_21504_115.csv;1;67;67.000;26;26.000;8;8.000;8.375;3.250;0;0.000;0;0.000;0;0.000;2
csvs/13_21507_115.csv;1;67;67.000;26;26.000;8;8.000;8.375;3.250;0;0.000;0;0.000;0;0.000;2
csvs/13_21510_115.csv;1;82;82.000;32;32.000;19;19.000;4.316;1.684;0;0.000;0;0.000;0;0.000;2
csvs/13_21513_115.csv;1;82;82.000;32;32.000;19;19.000;4.316;1.684;0;0.000;0;0.000;0;0.000;2
csvs/13_21516_115.csv;1;43;43.000;12;12.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21519_115.csv;1;65;65.000;19;19.000;4;4.000;16.250;4.750;0;0.000;0;0.000;0;0.000;4
csvs/13_2154_8.csv;1;49;49.000;6;6.000;5;5.000;9.800;1.200;0;0.000;0;0.000;0;0.000;6
csvs/13_21590_55.csv;1;51;51.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21592_55.csv;1;41;41.000;8;8.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21594_55.csv;1;60;60.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21596_11.csv;1;26;26.000;3;3.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;1
csvs/13_21601_85.csv;1;58;58.000;36;36.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/13_21604_85.csv;1;58;58.000;36;36.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
